,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,rating
5322,2210030003,a_a003762,a003762,궁평항수산물직판장,경기 화성시 서신면 궁평리 689,30.0,4,0.0,3.0,2.0,2.0,10,A03,자가용,6,2,3,5,2,2,1.0,0.0,0.0,8.1
5323,2210280005,a_a011423,a011423,이태원역 6호선,서울 용산구 이태원동 119-23,30.0,4,0.0,5.0,5.0,5.0,10,A01,자가용,4,1,5,6,7,6,2.0,0.0,0.0,16.5
5324,2210280008,a_a011423,a011423,홍대 길거리,,90.0,4,1.0,5.0,5.0,4.0,10,A01,자가용,4,1,5,6,7,6,2.0,0.0,0.0,15.5
5325,2208080006,a_a011423,a011423,더현대서울,서울 영등포구 여의도동 22,90.0,4,0.0,5.0,5.0,5.0,10,A01,자가용,4,1,5,6,7,6,2.0,0.0,0.0,16.5
5326,2208130004,a_a004275,a004275,청계천,서울 종로구 서린동 148,30.0,1,0.0,5.0,5.0,5.0,10,A01,,5,2,6,3,6,5,1.0,0.0,0.0,16.5
5327,2208110004,a_a004275,a004275,광화문광장,서울 종로구 세종로 1-68,30.0,2,1.0,5.0,5.0,5.0,10,A01,,5,2,6,3,6,5,1.0,0.0,0.0,16.5
5328,2208050006,a_a004275,a004275,경복궁,서울 종로구 세종로 1-91,60.0,2,1.0,5.0,5.0,5.0,10,A01,,5,2,6,3,6,5,1.0,0.0,0.0,16.5
5329,2208170005,a_a004275,a004275,광장시장,서울 종로구 예지동 2-1,120.0,4,0.0,5.0,5.0,5.0,10,A01,,5,2,6,3,6,5,1.0,0.0,0.0,16.5
5330,2208050007,a_a004275,a004275,국립민속박물관,서울 종로구 세종로 1-1,30.0,2,1.0,5.0,5.0,5.0,10,A01,,5,2,6,3,6,5,1.0,0.0,0.0,16.5
5331,2208050005,a_a015325,a015325,국립고궁박물관,서울 종로구 세종로 1-57,30.0,2,0.0,4.0,4.0,4.0,11,A01,대중교통 등,2,6,1,2,6,2,1.0,0.0,0.0,13.2
5332,2209240002,a_a004092,a004092,서울대공원 어린이동물원,경기 과천시 막계동 623,150.0,6,1.0,4.0,3.0,4.0,10,A03,자가용,1,1,6,1,1,7,2.0,0.0,0.0,12.4
5333,2209290010,a_a004092,a004092,행궁파티,경기 수원시 팔달구 장안동 109-1,30.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,6,1,1,7,2.0,0.0,0.0,16.5
5334,2208280002,a_a004092,a004092,서울랜드,경기 과천시 막계동 108,180.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,1,1,6,1,1,7,2.0,0.0,0.0,16.5
5335,2208100001,a_a004092,a004092,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,6,1,1,7,2.0,0.0,0.0,16.5
5336,2208080004,a_a004092,a004092,행궁동벽화마을,경기 수원시 팔달구 북수동,30.0,7,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,6,1,1,7,2.0,0.0,0.0,16.5
5337,2210290005,b_b006925,b006925,간현관광지,강원 원주시 지정면 간현리 1056-24,150.0,3,0.0,5.0,5.0,5.0,10,A03,자가용,3,2,5,4,5,3,3.0,0.0,0.0,16.5
5338,2210220007,b_b006925,b006925,강천섬유원지,경기 여주시 강천면 강천리,120.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,3,2,5,4,5,3,3.0,0.0,0.0,16.5
5339,2210080005,a_a004314,a004314,서울세계불꽃축제,서울 영등포구 여의도동 85,150.0,8,0.0,5.0,5.0,5.0,10,A01,,4,3,4,6,2,6,2.0,0.0,0.0,16.5
5340,2210050003,a_a006027,a006027,구름산,경기 광명시 노온사동 141-25,90.0,1,0.0,4.0,4.0,4.0,10,A03,,2,2,2,2,3,6,1.0,0.0,0.0,13.2
5341,2210050002,a_a006027,a006027,소하근린공원,경기 광명시 소하동 919-1,30.0,1,0.0,4.0,3.0,3.0,10,A03,,2,2,2,2,3,6,1.0,0.0,0.0,11.4
5342,2208270002,a_a000286,a000286,탄요공원,경기 화성시 반송동 202,60.0,1,0.0,4.0,4.0,4.0,08,A03,자가용,1,1,6,2,1,7,3.0,1.0,0.0,13.2
5343,2208100001,a_a000286,a000286,화성행궁,경기 수원시 팔달구 남창동 6-2,120.0,2,1.0,5.0,5.0,5.0,08,A03,자가용,1,1,6,2,1,7,3.0,1.0,0.0,16.5
5344,2208070004,a_a000286,a000286,수원화성,경기 수원시 장안구 영화동 320-2,60.0,2,1.0,5.0,5.0,5.0,08,A03,자가용,1,1,6,2,1,7,3.0,1.0,0.0,16.5
5345,2208280002,a_a000286,a000286,동탄센트럴파크,경기 화성시 반송동 59,60.0,7,0.0,5.0,5.0,5.0,08,A03,자가용,1,1,6,2,1,7,3.0,1.0,0.0,16.5
5346,2209260002,a_a002892,a002892,천마산 수진사입구분기점,경기 남양주시 호평동,90.0,1,1.0,5.0,5.0,5.0,09,A03,대중교통 등,1,1,6,3,3,6,1.0,0.0,0.0,16.5
5347,2209250003,a_a002892,a002892,별내동 카페거리,경기 남양주시 별내동 946-7,60.0,4,1.0,1.0,4.0,4.0,09,A03,대중교통 등,1,1,6,3,3,6,1.0,0.0,0.0,8.7
5348,2209260004,a_a002892,a002892,이디야커피 남양주호평점,경기 남양주시 호평동 640,90.0,4,0.0,4.0,4.0,4.0,09,A03,대중교통 등,1,1,6,3,3,6,1.0,0.0,0.0,13.2
5349,2209260001,a_a002892,a002892,수진사,경기 남양주시 호평동 342-1,30.0,2,1.0,5.0,5.0,5.0,09,A03,대중교통 등,1,1,6,3,3,6,1.0,0.0,0.0,16.5
5350,2208200003,a_a008006,a008006,임진각 평화누리,경기 파주시 문산읍 마정리 1316,60.0,6,0.0,4.0,3.0,3.0,10,A03,,4,3,2,5,7,5,3.0,0.0,0.0,11.4
5351,2208200003,a_a002895,a002895,동대문종합시장,서울 종로구 종로6가 270-3,60.0,4,0.0,4.0,3.0,3.0,09,A01,대중교통 등,5,1,4,1,7,7,2.0,0.0,0.0,11.4
5352,2209270007,a_a002895,a002895,포토드링크이태원,,30.0,13,0.0,3.0,4.0,4.0,09,A01,대중교통 등,5,1,4,1,7,7,2.0,0.0,0.0,11.7
5353,2208080004,a_a006026,a006026,파주프리미엄아울렛,경기 파주시 탄현면 법흥리 1790-8,120.0,4,1.0,5.0,5.0,5.0,10,A03,,6,4,5,3,6,6,2.0,0.0,0.0,16.5
5354,2208260003,a_a006026,a006026,프로방스마을,경기 파주시 탄현면 성동리 82-1,30.0,7,0.0,4.0,3.0,4.0,10,A03,,6,4,5,3,6,6,2.0,0.0,0.0,12.4
5355,2208140001,a_a006026,a006026,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,30.0,7,1.0,4.0,4.0,4.0,10,A03,,6,4,5,3,6,6,2.0,0.0,0.0,13.2
5356,2208170003,a_a003249,a003249,북촌한옥마을,,60.0,7,0.0,4.0,4.0,4.0,10,A01,대중교통 등,1,1,1,1,5,7,3.0,1.0,0.0,13.2
5357,2210130002,a_a003249,a003249,야당역 인근 산책로,,30.0,7,0.0,4.0,3.0,4.0,10,A01,대중교통 등,1,1,1,1,5,7,3.0,1.0,0.0,12.4
5358,2209030009,a_a000633,a000633,월미도등대길,인천 중구 북성동1가 120,30.0,1,0.0,3.0,4.0,3.0,09,A02,자가용,4,4,3,4,3,6,3.0,1.0,0.0,10.7
5359,2208200003,a_a000633,a000633,제물포구락부,인천 중구 송학동1가 11-1,30.0,2,0.0,4.0,2.0,3.0,09,A02,자가용,4,4,3,4,3,6,3.0,1.0,0.0,10.6
5360,2208060001,a_a000112,a000112,경주월드,경북 경주시 천군동 191-5,150.0,6,1.0,3.0,4.0,5.0,08,A01,자가용,4,2,6,5,5,7,1.0,0.0,0.0,12.7
5361,2208050006,a_a000112,a000112,남산3호터널,서울 용산구 후암동,60.0,7,0.0,4.0,2.0,4.0,08,A01,자가용,4,2,6,5,5,7,1.0,0.0,0.0,11.6
5362,2208050002,a_a000112,a000112,전쟁기념관,서울 용산구 용산동1가 8,90.0,2,0.0,4.0,3.0,4.0,08,A01,자가용,4,2,6,5,5,7,1.0,0.0,0.0,12.4
5363,2208060002,a_a000112,a000112,황리단길 청온채,경상북도 경주시 사정동,60.0,7,1.0,4.0,2.0,3.0,08,A01,자가용,4,2,6,5,5,7,1.0,0.0,0.0,10.6
5364,2208160003,a_a002541,a002541,포천아트밸리,경기 포천시 신북면 기지리 282,120.0,3,0.0,2.0,3.0,2.0,09,A03,자가용,2,2,2,2,1,7,2.0,0.0,0.0,7.4
5365,2209220002,a_a002704,a002704,성균관,서울 종로구 명륜3가 53,30.0,2,0.0,4.0,3.0,4.0,09,A01,자가용,6,1,3,5,5,2,3.0,0.0,0.0,12.4
5366,2208060003,a_a002704,a002704,한국은행 본부,서울 중구 남대문로3가 110,30.0,13,0.0,5.0,4.0,4.0,09,A01,자가용,6,1,3,5,5,2,3.0,0.0,0.0,14.7
5367,2208200001,a_a002704,a002704,서울우리소리박물관,서울 종로구 와룡동 5-9,30.0,2,0.0,3.0,2.0,3.0,09,A01,자가용,6,1,3,5,5,2,3.0,0.0,0.0,9.1
5368,2208130003,a_a002704,a002704,창덕궁,서울 종로구 와룡동 2-71,60.0,2,1.0,5.0,4.0,4.0,09,A01,자가용,6,1,3,5,5,2,3.0,0.0,0.0,14.7
5369,2210280003,a_a007820,a007820,청평사,강원 춘천시 북산면 청평리 674,180.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,2,1,6,7,3,4,3.0,1.0,0.0,16.5
5370,2210100002,a_a010349,a010349,동대문디자인플라자 디자인전시관,서울 중구 을지로7가 2-1,60.0,3,1.0,5.0,5.0,5.0,10,A01,대중교통 등,3,2,6,7,5,6,2.0,0.0,0.0,16.5
5371,2209090004,a_a001800,a001800,안산자락길,서울 서대문구 봉원동,90.0,7,1.0,4.0,4.0,4.0,09,A01,대중교통 등,1,1,1,1,2,2,3.0,0.0,0.0,13.2
5372,2208050008,a_a001800,a001800,서대문 자연사박물관,서울 서대문구 연희동 141-52,90.0,2,0.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,1,1,2,2,3.0,0.0,0.0,16.5
5373,2208130001,a_a001800,a001800,서대문형무소역사관,서울 서대문구 현저동 101,90.0,2,0.0,5.0,4.0,5.0,09,A01,대중교통 등,1,1,1,1,2,2,3.0,0.0,0.0,15.7
5374,2211120007,a_a017744,a017744,타임스트림,서울 관악구 신림동 1641-2,30.0,4,0.0,4.0,4.0,4.0,11,A01,,6,3,3,3,6,6,1.0,0.0,0.0,13.2
5375,2211120005,a_a017744,a017744,영풍문고 사당역점,서울 서초구 방배동 444-3,30.0,4,0.0,3.0,4.0,4.0,11,A01,,6,3,3,3,6,6,1.0,0.0,0.0,11.7
5376,2211120008,a_a017744,a017744,스타버스코인노래연습장 신림점,서울 관악구 신림동 1641-9,30.0,3,0.0,4.0,4.0,4.0,11,A01,,6,3,3,3,6,6,1.0,0.0,0.0,13.2
5377,2211120009,a_a017744,a017744,코믹존,서울 관악구 신림동 1641-40,30.0,4,1.0,4.0,4.0,4.0,11,A01,,6,3,3,3,6,6,1.0,0.0,0.0,13.2
5378,2208260002,a_a000357,a000357,글래드강남코엑스센터,서울 강남구 대치동 995-16,210.0,3,1.0,4.0,4.0,4.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,13.2
5379,2208270003,a_a000357,a000357,잠실한강공원,서울 송파구 잠실동 1-1,30.0,1,1.0,5.0,5.0,5.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,16.5
5380,2208060001,a_a000357,a000357,롯데월드,서울 송파구 잠실동 40-1,540.0,6,1.0,5.0,5.0,5.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,16.5
5381,2208120005,a_a000357,a000357,창경궁,서울 종로구 와룡동 2-1,30.0,2,0.0,5.0,4.0,5.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,15.7
5382,2208140003,a_a000357,a000357,잠실종합운동장 잠실야구장,서울 송파구 잠실동 10-1,240.0,5,1.0,5.0,5.0,5.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,16.5
5383,2208260002,a_a000357,a000357,글래드강남코엑스센터,서울 강남구 대치동 995-16,150.0,3,1.0,4.0,4.0,3.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,12.2
5384,2208270002,a_a000357,a000357,마리왕 잠실점,서울 송파구 신천동 8,30.0,4,0.0,3.0,3.0,3.0,08,A01,자가용,5,5,5,4,5,5,3.0,1.0,0.0,9.9
5385,2210090002,a_a005682,a005682,수원화성 동북공심돈,경기 수원시 팔달구 매향동 157,30.0,2,1.0,4.0,4.0,4.0,10,A03,,3,3,3,3,3,5,2.0,0.0,0.0,13.2
5386,2210090004,a_a005682,a005682,매향교,경기 수원시 팔달구 북수동,0.0,2,0.0,4.0,4.0,4.0,10,A03,,3,3,3,3,3,5,2.0,0.0,0.0,13.2
5387,2208200002,a_a015295,a015295,신세계프리미엄아울렛 여주,경기 여주시 상거동 460,60.0,4,1.0,4.0,3.0,3.0,10,A03,자가용,3,5,3,5,5,2,1.0,0.0,0.0,11.4
5388,2210290004,a_a015295,a015295,영녕릉세종대왕 유적지구,경기 여주시 세종대왕면 번도리 888-1,30.0,2,0.0,3.0,2.0,2.0,10,A03,자가용,3,5,3,5,5,2,1.0,0.0,0.0,8.1
5389,2208060003,a_a006487,a006487,현대백화점 판교점,경기 성남시 분당구 백현동 541,360.0,4,0.0,4.0,4.0,4.0,10,A03,대중교통 등,6,3,5,3,1,5,1.0,0.0,0.0,13.2
5390,2210020004,a_a004089,a004089,웨이브서프,경기 남양주시 화도읍 금남리 123,180.0,6,0.0,5.0,5.0,5.0,10,A03,대중교통 등,4,4,4,4,4,4,2.0,0.0,0.0,16.5
5391,2210020004,a_a004089,a004089,웨이브서프,경기 남양주시 화도읍 금남리 123,0.0,5,0.0,5.0,5.0,5.0,10,A03,대중교통 등,4,4,4,4,4,4,2.0,0.0,0.0,16.5
5392,2210020008,a_a004089,a004089,자연경관,,0.0,1,0.0,5.0,5.0,5.0,10,A03,대중교통 등,4,4,4,4,4,4,2.0,0.0,0.0,16.5
5393,2208060005,a_a013660,a013660,그라운드시소 성수,서울 성동구 성수동2가 280-9,60.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,3,2,4,4,5,6,1.0,0.0,0.0,13.2
5394,2208130002,a_a013660,a013660,서울 선릉과 정릉,서울 강남구 삼성동 131,60.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,3,2,4,4,5,6,1.0,0.0,0.0,16.5
5395,2208070004,a_a013660,a013660,국립중앙박물관,서울 용산구 용산동6가 168-6,30.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,3,2,4,4,5,6,1.0,0.0,0.0,16.5
5396,2210010006,a_a004864,a004864,행주산성공원,경기 고양시 덕양구 행주외동,150.0,1,1.0,5.0,4.0,4.0,10,A03,자가용,2,2,2,2,6,4,2.0,0.0,0.0,14.7
5397,2208290002,a_a004864,a004864,서울대공원,경기 과천시 막계동 159-1,360.0,6,1.0,5.0,4.0,4.0,10,A03,자가용,2,2,2,2,6,4,2.0,0.0,0.0,14.7
5398,2208170003,a_a009689,a009689,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,630.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,2,1,5,2,2,6,2.0,0.0,0.0,16.5
5399,2209040001,a_a003219,a003219,신세계백화점 본점,서울 중구 충무로1가 52-5,60.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,5,4,5,3,7,4,3.0,1.0,0.0,13.2
5400,2209230004,a_a003219,a003219,국립현대미술관 과천관,경기 과천시 막계동 산 48-3,60.0,3,1.0,5.0,4.0,4.0,10,A01,대중교통 등,5,4,5,3,7,4,3.0,1.0,0.0,14.7
5401,2210020002,a_a003219,a003219,국립현대미술관 덕수궁관,서울 중구 정동 5-1,180.0,3,1.0,5.0,5.0,5.0,10,A01,대중교통 등,5,4,5,3,7,4,3.0,1.0,0.0,16.5
5402,2209040001,a_a012198,a012198,신세계백화점 본점,서울 중구 충무로1가 52-5,30.0,4,1.0,5.0,5.0,5.0,10,A01,대중교통 등,5,3,4,4,6,1,3.0,0.0,0.0,16.5
5403,2209220004,a_a002377,a002377,공룡알화석산지 방문자센터,경기 화성시 송산면 고정리,90.0,3,0.0,4.0,3.0,5.0,09,A03,자가용,2,2,3,6,2,4,3.0,0.0,0.0,13.4
5404,2208200001,a_a000902,a000902,레고랜드코리아리조트,강원 춘천시 중도동 560-4,240.0,6,1.0,4.0,4.0,4.0,08,A03,자가용,1,7,7,1,5,1,3.0,1.0,0.0,13.2
5405,2209270003,a_a002833,a002833,광명새빛공원,경기 안양시 만안구 박달동 655,30.0,1,0.0,5.0,4.0,3.0,09,A03,대중교통 등,3,1,4,3,4,3,1.0,0.0,0.0,13.7
5406,2211120004,a_a017935,a017935,파주놀이구름,경기 파주시 와동동 1412,120.0,3,1.0,5.0,5.0,5.0,11,A03,,2,2,3,3,3,6,3.0,1.0,0.0,16.5
5407,2210020004,a_a017935,a017935,고양어린이박물관,경기 고양시 덕양구 화정동 1003,120.0,2,1.0,5.0,5.0,5.0,11,A03,,2,2,3,3,3,6,3.0,1.0,0.0,16.5
5408,2210100005,a_a006551,a006551,오이도종합어시장,경기 시흥시 정왕동 2004-3,60.0,4,0.0,4.0,3.0,3.0,10,A03,,2,3,2,5,2,6,2.0,0.0,0.0,11.4
5409,2210150004,b_b006624,b006624,인청항 제 1부두 둘레길,,30.0,7,0.0,4.0,2.0,2.0,10,A02,,6,2,3,6,6,2,1.0,0.0,0.0,9.6
5410,2210150005,b_b006624,b006624,상상플렛폼,,30.0,3,0.0,4.0,4.0,4.0,10,A02,,6,2,3,6,6,2,1.0,0.0,0.0,13.2
5411,2208080006,a_a004173,a004173,더현대서울,서울 영등포구 여의도동 22,120.0,4,1.0,5.0,5.0,5.0,10,A01,대중교통 등,2,5,4,3,5,5,2.0,0.0,0.0,16.5
5412,2208120003,a_a004173,a004173,국립현대미술관 서울관,서울 종로구 소격동 165-10,120.0,3,0.0,5.0,5.0,5.0,10,A01,대중교통 등,2,5,4,3,5,5,2.0,0.0,0.0,16.5
5413,2208240010,a_a004173,a004173,동대문디자인플라자,서울 중구 을지로7가 2-1,120.0,3,1.0,5.0,5.0,5.0,10,A01,대중교통 등,2,5,4,3,5,5,2.0,0.0,0.0,16.5
5414,2208060004,a_a004173,a004173,용산공원 부분개방부지,서울 용산구 서빙고동 235-101,60.0,1,0.0,5.0,4.0,5.0,10,A01,대중교통 등,2,5,4,3,5,5,2.0,0.0,0.0,15.7
5415,2208170003,a_a000954,a000954,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,330.0,6,1.0,3.0,3.0,3.0,08,A03,자가용,3,2,5,4,4,6,3.0,0.0,0.0,9.9
5416,2208280001,a_a005768,a005768,아침고요수목원,경기 가평군 상면 행현리 623-3,60.0,1,1.0,4.0,4.0,4.0,10,A03,대중교통 등,4,2,4,2,2,5,2.0,0.0,0.0,13.2
5417,2210090005,a_a006394,a006394,이탈리아마을(피노키오와다빈치),경기 가평군 청평면 고성리 619-1,90.0,6,0.0,4.0,5.0,5.0,10,A03,대중교통 등,1,3,1,4,3,6,1.0,0.0,0.0,15.0
5418,2208220002,a_a006394,a006394,쁘띠프랑스,경기 가평군 청평면 고성리 616-2,60.0,2,0.0,3.0,3.0,3.0,10,A03,대중교통 등,1,3,1,4,3,6,1.0,0.0,0.0,9.9
5419,2208060001,a_a006813,a006813,롯데월드,서울 송파구 잠실동 40-1,480.0,6,1.0,4.0,4.0,4.0,10,A01,,4,3,3,3,3,5,3.0,1.0,0.0,13.2
5420,2208210004,a_a004915,a004915,일산호수공원,경기 고양시 일산동구 장항동 906,120.0,1,1.0,5.0,5.0,5.0,10,A03,대중교통 등,3,1,3,1,5,1,2.0,0.0,0.0,16.5
5421,2209030002,a_a000989,a000989,동대문디자인플라자(DDP) 동대문역사문화공원,서울 중구 을지로7가 2-1,150.0,3,0.0,5.0,5.0,5.0,09,A01,자가용,2,4,2,2,6,6,2.0,0.0,0.0,16.5
5422,2209020006,a_a000989,a000989,장충단공원,서울 중구 장충동2가 197-34,30.0,1,0.0,5.0,5.0,5.0,09,A01,자가용,2,4,2,2,6,6,2.0,0.0,0.0,16.5
5423,2208070002,a_a001794,a001794,방화수류정,경기 수원시 팔달구 매향동 151,60.0,2,0.0,4.0,5.0,5.0,09,A03,자가용,2,4,3,6,5,1,3.0,1.0,0.0,15.0
5424,2208140001,a_a001794,a001794,갤러리아백화점 광교점,경기 수원시 영통구 하동 871-1,60.0,4,0.0,3.0,3.0,3.0,09,A03,자가용,2,4,3,6,5,1,3.0,1.0,0.0,9.9
5425,2208200003,a_a004909,a004909,화담숲,경기 광주시 도척면 도웅리 산 33,300.0,1,1.0,5.0,5.0,5.0,10,A03,자가용,1,6,1,1,7,7,3.0,1.0,0.0,16.5
5426,2208220006,a_a000399,a000399,용추계곡,경남 함양군 안의면 상원리 산 16-3,60.0,1,0.0,5.0,5.0,5.0,08,A03,대중교통 등,4,3,3,3,4,5,3.0,0.0,0.0,16.5
5427,2208070003,a_a000399,a000399,남이섬,강원 춘천시 남산면 방하리 197,90.0,1,0.0,5.0,5.0,5.0,08,A03,대중교통 등,4,3,3,3,4,5,3.0,0.0,0.0,16.5
5428,2210120002,a_a010291,a010291,효원공원,경기 수원시 팔달구 인계동 1117,60.0,1,0.0,4.0,3.0,3.0,10,A03,대중교통 등,4,4,5,2,6,2,3.0,0.0,0.0,11.4
5429,2210230003,a_a010291,a010291,경기아트센터,경기 수원시 팔달구 인계동 1117,30.0,3,0.0,3.0,3.0,3.0,10,A03,대중교통 등,4,4,5,2,6,2,3.0,0.0,0.0,9.9
5430,2208100002,a_a010291,a010291,효원공원 월화원,경기 수원시 팔달구 인계동 1117,30.0,1,0.0,3.0,3.0,3.0,10,A03,대중교통 등,4,4,5,2,6,2,3.0,0.0,0.0,9.9
5431,2208290002,a_a010291,a010291,서울대공원,경기 과천시 막계동 159-1,180.0,13,0.0,4.0,4.0,4.0,10,A03,대중교통 등,4,4,5,2,6,2,3.0,0.0,0.0,13.2
5432,2208200002,a_a005133,a005133,신세계프리미엄아울렛 여주,경기 여주시 상거동 460,120.0,4,1.0,4.0,5.0,5.0,10,A03,,6,2,2,6,6,6,3.0,0.0,0.0,15.0
5433,2209180004,a_a005133,a005133,예스파크,경기 이천시 신둔면 고척리 599-6,60.0,3,0.0,4.0,4.0,4.0,10,A03,,6,2,2,6,6,6,3.0,0.0,0.0,13.2
5434,2210240002,a_a006940,a006940,광희동중앙아시아촌,서울 중구 광희동1가,0.0,4,0.0,5.0,5.0,5.0,10,A01,대중교통 등,1,1,4,3,7,5,1.0,0.0,0.0,16.5
5435,2208240010,a_a006940,a006940,동대문디자인플라자,서울 중구 을지로7가 2-1,30.0,8,0.0,5.0,5.0,5.0,10,A01,대중교통 등,1,1,4,3,7,5,1.0,0.0,0.0,16.5
5436,2210240002,a_a006940,a006940,광희동중앙아시아촌,서울 중구 광희동1가,30.0,4,0.0,4.0,5.0,5.0,10,A01,대중교통 등,1,1,4,3,7,5,1.0,0.0,0.0,15.0
5437,2208090007,a_a006611,a006611,수원영동시장,,30.0,4,1.0,4.0,4.0,4.0,10,A03,자가용,2,3,3,2,3,6,2.0,0.0,0.0,13.2
5438,2209180004,a_a002002,a002002,효창공원,서울 용산구 효창동 255,30.0,1,0.0,4.0,4.0,4.0,09,A01,대중교통 등,6,4,3,4,1,6,1.0,0.0,0.0,13.2
5439,2208190004,a_a010028,a010028,고랑포구역사공원,경기 연천군 장남면 고랑포리 209,150.0,2,0.0,5.0,4.0,5.0,10,A03,자가용,6,2,6,6,2,2,3.0,1.0,0.0,15.7
5440,2208070001,a_a010028,a010028,롯데몰 김포공항점,서울 강서구 방화동 886,90.0,4,1.0,5.0,5.0,5.0,10,A03,자가용,6,2,6,6,2,2,3.0,1.0,0.0,16.5
5441,2210020005,a_a005824,a005824,롯데마트 이천점,경기 이천시 안흥동 474,60.0,4,0.0,4.0,3.0,3.0,10,A03,자가용,6,2,1,4,2,6,2.0,0.0,0.0,11.4
5442,2209040003,a_a005824,a005824,롯데프리미엄아울렛 이천점,경기 이천시 호법면 단천리 864,60.0,4,1.0,4.0,4.0,4.0,10,A03,자가용,6,2,1,4,2,6,2.0,0.0,0.0,13.2
5443,2208130004,a_a001310,a001310,청계천,서울 종로구 서린동 148,30.0,1,0.0,5.0,5.0,5.0,08,A01,자가용,3,3,5,5,5,5,2.0,0.0,0.0,16.5
5444,2210100006,a_a006659,a006659,플러스씨어터,서울 종로구 동숭동 1-144,150.0,3,0.0,4.0,4.0,5.0,10,A01,대중교통 등,3,3,6,4,6,2,1.0,0.0,0.0,14.2
5445,2208270009,a_a006659,a006659,광림아트센터 BBCH홀,서울 강남구 신사동 568-15,240.0,3,0.0,4.0,4.0,5.0,10,A01,대중교통 등,3,3,6,4,6,2,1.0,0.0,0.0,14.2
5446,2209030002,a_a006406,a006406,소래포구종합어시장,인천 남동구 논현동 680-1,60.0,4,0.0,4.0,4.0,4.0,10,A03,대중교통 등,1,1,3,3,6,1,1.0,0.0,0.0,13.2
5447,2210220004,a_a006406,a006406,늠내길 갯골길,경기 시흥시 장곡동,120.0,7,0.0,5.0,4.0,4.0,10,A03,대중교통 등,1,1,3,3,6,1,1.0,0.0,0.0,14.7
5448,2209030001,a_a017858,a017858,팔달산,경기 수원시 팔달구 남창동 55-24,30.0,1,0.0,5.0,4.0,4.0,11,A03,,1,4,3,4,7,1,2.0,0.0,0.0,14.7
5449,2208100001,a_a017858,a017858,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,2.0,1.0,3.0,11,A03,,1,4,3,4,7,1,2.0,0.0,0.0,6.8
5450,2210150004,a_a006350,a006350,생태숲 꽃사슴 방사장,,30.0,13,0.0,2.0,2.0,2.0,10,A01,대중교통 등,2,1,1,2,1,7,1.0,0.0,0.0,6.6
5451,2210150006,a_a006350,a006350,성수연방 띵굴마켓,,30.0,4,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,1,1,2,1,7,1.0,0.0,0.0,13.2
5452,2210150003,a_a006350,a006350,"서울숲 군마상, 거울연못",,30.0,1,1.0,4.0,4.0,4.0,10,A01,대중교통 등,2,1,1,2,1,7,1.0,0.0,0.0,13.2
5453,2210150007,a_a006350,a006350,"아더스페이스,MONOMOSSHOWROOM",,30.0,4,0.0,3.0,2.0,2.0,10,A01,대중교통 등,2,1,1,2,1,7,1.0,0.0,0.0,8.1
5454,2208080004,a_a017784,a017784,파주프리미엄아울렛,경기 파주시 탄현면 법흥리 1790-8,240.0,4,1.0,5.0,4.0,4.0,11,A03,,2,2,2,3,6,5,2.0,0.0,0.0,14.7
5455,2211120002,a_a017684,a017684,생선굽는마을,경기 파주시 서패동 345,60.0,7,0.0,4.0,4.0,4.0,11,A03,,3,4,4,4,4,4,2.0,0.0,0.0,13.2
5456,2208080005,a_a017684,a017684,롯데프리미엄아울렛 파주점,경기 파주시 문발동 644,120.0,4,1.0,5.0,5.0,5.0,11,A03,,3,4,4,4,4,4,2.0,0.0,0.0,16.5
